1.000000000000000056e-01,2.220444636658370791e-03,5.658843203293848628e-02,2.989924673783351805e-01
1.200000000000000094e-01,2.298367139210780435e-03,5.974852772905908660e-02,2.965950040391111542e-01
1.400000000000000133e-01,2.336786252293223624e-03,6.405742499541065837e-02,2.937662218122042423e-01
1.600000000000000311e-01,2.355066978220062088e-03,6.999959409483293149e-02,2.891963837272366056e-01
1.800000000000000211e-01,2.172524112876340983e-03,7.780442953463204137e-02,2.822819081068149161e-01
2.000000000000000111e-01,1.897860985044383430e-03,8.611468482507449174e-02,2.734437425731771065e-01
2.200000000000000289e-01,2.107517600555542953e-03,9.551347277410261738e-02,2.619493955428396914e-01
2.400000000000000189e-01,2.857710225705235169e-03,1.048705634407822856e-01,2.443229769994579303e-01
2.600000000000000089e-01,3.308755510819091916e-03,1.113044691379894147e-01,2.223938416895372971e-01
2.800000000000000266e-01,4.223462493689939500e-03,1.140154681480034515e-01,2.049044033475818094e-01
3.000000000000000444e-01,2.968561529386229934e-03,1.124820569534567688e-01,1.674678200444808807e-01
3.200000000000000622e-01,2.741931035132397828e-03,1.038242086677849674e-01,1.236044513214636792e-01
3.400000000000000799e-01,2.387635905317451145e-03,8.910851093437420489e-02,7.864941434415852195e-02
3.600000000000000977e-01,2.445349096606379453e-03,7.238412275270492136e-02,3.602384946460888970e-02
3.800000000000000044e-01,5.427329815643765253e-04,5.573567886059054011e-02,7.402505358278556324e-03
4.000000000000000222e-01,6.865309278864765042e-05,3.355758110655317900e-02,1.131105614507138882e-02
4.200000000000000400e-01,5.743641634543744439e-04,7.980303763570912451e-04,3.687114156227298822e-02
4.400000000000000577e-01,-3.712633602308207446e-04,-3.465156389735998127e-02,6.436540918763487829e-02
4.600000000000000755e-01,-5.924972960749172847e-04,-6.616026091461962855e-02,9.828526888559466212e-02
4.800000000000000933e-01,-5.834018128886386649e-04,-8.830110486234180045e-02,1.269342724336011419e-01
5.000000000000001110e-01,-4.810323117129634905e-04,-1.032523242643762079e-01,1.519106321337563570e-01
5.200000000000001288e-01,6.719836535567575613e-04,-1.166557938771292241e-01,1.783097231842563080e-01
5.400000000000000355e-01,4.764543744610833052e-04,-1.304612492950625313e-01,1.998831441796802832e-01
5.600000000000000533e-01,-9.962359394178653751e-04,-1.432800281485261951e-01,2.198222591355792344e-01
5.800000000000000711e-01,-8.254621372638464537e-04,-1.544555237831254924e-01,2.412179545130001268e-01
6.000000000000000888e-01,-2.241266103893865737e-03,-1.654091880835404649e-01,2.608008024980966177e-01
6.200000000000001066e-01,-2.064751432876627858e-03,-1.722533483899835460e-01,2.797341433512715025e-01
6.400000000000001243e-01,-1.509086254936347184e-03,-1.777718014183846118e-01,2.992257740793973775e-01
6.600000000000000311e-01,-1.531753837799077790e-03,-1.805238580207558785e-01,3.115429653532609811e-01
6.800000000000000488e-01,-1.385274691557741552e-03,-1.799428398534345941e-01,3.211516030631085261e-01
7.000000000000000666e-01,-1.065690360244298364e-03,-1.759565545225963146e-01,3.235183429242827757e-01
7.200000000000000844e-01,-6.446799393575247065e-04,-1.689603457325473679e-01,3.194421423498685630e-01
7.400000000000001021e-01,-3.765782042939906041e-04,-1.593873890061822951e-01,3.068643182401790681e-01
7.600000000000001199e-01,-6.096649585376043203e-04,-1.471272010628404958e-01,2.873144209905275082e-01
7.800000000000001377e-01,-5.633950308117306174e-04,-1.346117318412130559e-01,2.628813907274871742e-01
8.000000000000001554e-01,-2.080045004280158352e-04,-1.216036866018655183e-01,2.341510261629397571e-01
8.200000000000001732e-01,2.042300956235600562e-04,-1.056922726890775766e-01,2.027330913740659490e-01
8.400000000000000799e-01,5.284086397427598114e-04,-8.132311588573575001e-02,1.671156989140587523e-01
8.600000000000000977e-01,1.094992076568066918e-03,-5.574937834346935933e-02,1.425311144346418091e-01
8.800000000000001155e-01,1.643005700564779265e-03,-2.253280016500956717e-02,1.258841990328976590e-01
9.000000000000001332e-01,2.037641184091982301e-03,1.526591085783838946e-02,1.201527780258992151e-01
9.200000000000001510e-01,2.275731630331710893e-03,5.587577574098380462e-02,1.264777772320972160e-01
9.400000000000001688e-01,2.782674527755325290e-03,9.212168553451541286e-02,1.437687667284448523e-01
9.600000000000001865e-01,3.684684835262596204e-03,1.197937189618617088e-01,1.635866789713715796e-01
9.800000000000000933e-01,3.952470347889488513e-03,1.534637720041922837e-01,1.919555758794291300e-01
1.000000000000000222e+00,4.776860586970206775e-03,1.829862092831464060e-01,2.169082229870191447e-01
1.020000000000000240e+00,4.491840312483653952e-03,2.046354316376298443e-01,2.326353404735556629e-01
1.040000000000000258e+00,3.299057476065178802e-03,2.188154419259417116e-01,2.410292683807046255e-01
1.060000000000000275e+00,3.746382284982118123e-03,2.233023566187521125e-01,2.429936539532926987e-01
1.080000000000000293e+00,3.822638307851022182e-03,2.117749240916536879e-01,2.393001921557308675e-01
1.100000000000000311e+00,4.272601896721190361e-03,1.919835861837834723e-01,2.334629881506811999e-01
1.120000000000000329e+00,3.070312346489489832e-03,1.719334402669964734e-01,2.289570344117182465e-01
1.140000000000000346e+00,3.510904639138366819e-03,1.481457081123474240e-01,2.255630362457932969e-01
1.160000000000000364e+00,3.592262332503370469e-03,1.249790924215072457e-01,2.269675521548968622e-01
1.180000000000000382e+00,2.096933119524954214e-03,1.083687191625718332e-01,2.315582713792521119e-01
1.200000000000000400e+00,2.229979637157409288e-03,1.034133259381590231e-01,2.375517251174356359e-01
1.220000000000000195e+00,2.651268899837891293e-03,1.085102927281546975e-01,2.424611324305703253e-01
1.240000000000000213e+00,2.475603529333216847e-03,1.203574926077157492e-01,2.406026597159659774e-01
1.260000000000000231e+00,3.462453049855806000e-03,1.399731199412097837e-01,2.286565582247652162e-01
1.280000000000000249e+00,3.180760715109690138e-03,1.619105095319514354e-01,2.018904764348437297e-01
1.300000000000000266e+00,4.039285333445231593e-03,1.778414618062028607e-01,1.623559527470505581e-01
1.320000000000000284e+00,2.428752570793557986e-03,1.793840235752033885e-01,1.114233092548868598e-01
1.340000000000000302e+00,2.556726997025186420e-03,1.576770123604010754e-01,6.321498365933050922e-02
1.360000000000000320e+00,3.119979774472762986e-03,1.077838844962078213e-01,2.983008909042781515e-02
1.380000000000000338e+00,1.375689673374254612e-03,5.406189393385503472e-02,3.022361532693525893e-02
