1.000000000000000056e-01,-6.406997972271022586e-04,-1.611035836334902271e-02,7.264468113161383529e-04
1.200000000000000094e-01,-3.054825720653042936e-04,-1.549858969212595042e-02,8.435557930660439983e-04
1.400000000000000133e-01,-5.090923695868192081e-04,-1.281275651229239580e-02,7.741589672835511591e-04
1.600000000000000311e-01,-2.954648984566373782e-04,-1.122864973063040714e-02,1.033146622821379951e-03
1.800000000000000211e-01,-6.594870120997990508e-05,-8.955423142438658640e-03,1.051784711225258427e-03
2.000000000000000111e-01,2.751201876935247936e-04,-7.429910990996563963e-03,1.148217107575610300e-03
2.200000000000000289e-01,6.599328349580325199e-04,-4.901459467896374794e-03,9.387757638037435431e-04
2.400000000000000189e-01,6.831263871415207099e-04,-2.001930768605083948e-03,7.740208274688876186e-04
2.600000000000000089e-01,4.202777673869028709e-04,2.202759610719003027e-03,3.424217726605019657e-04
2.800000000000000266e-01,9.166822769000877551e-04,4.499337048796328911e-03,1.987084113200348581e-04
3.000000000000000444e-01,9.675950889529699034e-04,7.777269476680030366e-03,-4.382581564679321074e-06
3.200000000000000622e-01,9.984402980557863932e-04,1.069543329329530716e-02,-3.507755444809007974e-04
3.400000000000000799e-01,1.298591543716793141e-03,1.337322758790219016e-02,-3.589971261382186906e-04
3.600000000000000977e-01,1.074375405750577260e-03,1.585747600584436895e-02,-3.705467441529959778e-04
3.800000000000000044e-01,8.078303965483242836e-04,1.781400397720928758e-02,-3.621934052283284520e-06
4.000000000000000222e-01,7.079028084083038939e-04,1.939902406325483969e-02,-1.557881736781235795e-04
4.200000000000000400e-01,1.321531453870564967e-03,2.033187769041395684e-02,-9.231847989009790787e-05
4.400000000000000577e-01,1.369316319787082428e-03,2.079014811572462221e-02,7.506555272680762885e-05
4.600000000000000755e-01,1.372830701275984996e-03,2.063758088016288961e-02,9.265222689733133388e-05
4.800000000000000933e-01,1.036995676134928619e-03,2.029912176993958067e-02,-1.554136811688978687e-04
5.000000000000001110e-01,4.361877528783886910e-04,1.921927267674646000e-02,-2.093502061789498554e-04
5.200000000000001288e-01,6.443873082191682415e-04,1.724650000018207452e-02,-2.805101314332030622e-04
5.400000000000000355e-01,1.021702415349734841e-03,1.452299895966218009e-02,-3.298794251103373304e-04
5.600000000000000533e-01,1.236057803752990420e-03,1.193174802218145182e-02,-3.576599478809693250e-04
5.800000000000000711e-01,6.875553441052035999e-04,9.265145900625226111e-03,-3.418077990909608433e-04
6.000000000000000888e-01,1.001599333784364883e-03,5.663750962451128725e-03,5.381248752372168895e-05
6.200000000000001066e-01,6.017010572921159886e-04,2.406437221765670050e-03,2.005331395488271101e-04
6.400000000000001243e-01,4.819839211333684301e-04,-3.330079757204951955e-04,5.238577554175809963e-04
6.600000000000000311e-01,6.476739559198375126e-04,-3.676564058645586004e-03,1.023690175774410278e-03
6.800000000000000488e-01,3.803342709672867701e-04,-6.221071531141446689e-03,1.334514849227984344e-03
7.000000000000000666e-01,-3.480328374865702913e-05,-8.025289969696463438e-03,1.529172931300358529e-03
7.200000000000000844e-01,-7.616154550187212609e-05,-1.088199237609022846e-02,1.662525072898209154e-03
7.400000000000001021e-01,-1.435032430392391904e-04,-1.241849358121942075e-02,1.577807886451998909e-03
7.600000000000001199e-01,-4.526700756296031265e-04,-1.327873670306975624e-02,1.566509616167197343e-03
7.800000000000001377e-01,-4.378293254596240256e-04,-1.433116904308005639e-02,1.383450774179747047e-03
8.000000000000001554e-01,-3.486797755766342876e-04,-1.481165967484117905e-02,1.108781116632881611e-03
8.200000000000001732e-01,-4.362640101697475405e-04,-1.491780380078831444e-02,7.564104651430692472e-04
8.400000000000000799e-01,-3.853981474960585106e-04,-1.466214369835364302e-02,7.287466905040787795e-04
8.600000000000000977e-01,-9.840726580383214305e-04,-1.314047341201233891e-02,2.778393412331521886e-04
8.800000000000001155e-01,-2.850853599641898833e-04,-1.290412974708946871e-02,6.101686629174863296e-04
