1.000000000000000056e-01,-2.498621598063527436e-03,5.776391720649982908e-02,3.001616096511217635e-01
1.200000000000000094e-01,-2.516106118330960640e-03,6.125280373383231586e-02,2.978294949623068177e-01
1.400000000000000133e-01,-2.712350154032263164e-03,6.533961881576887121e-02,2.943479471025033933e-01
1.600000000000000311e-01,-2.581448316581083906e-03,7.127873460577748010e-02,2.901264789345121553e-01
1.800000000000000211e-01,-1.792924000670268088e-03,7.763816395418866867e-02,2.844005942914844542e-01
2.000000000000000111e-01,-2.204213579454476594e-03,8.517756150147950955e-02,2.755884240485778069e-01
2.200000000000000289e-01,-1.027440067812781339e-03,9.434949705350448301e-02,2.637047603533998474e-01
2.400000000000000189e-01,-7.518940427347236589e-04,1.025252601397284025e-01,2.484581396060007163e-01
2.600000000000000089e-01,-6.340876877268306457e-04,1.092463957828255228e-01,2.274176561568313493e-01
2.800000000000000266e-01,2.000214349274933678e-04,1.130507878071371070e-01,2.032229534412482996e-01
3.000000000000000444e-01,1.423093465373172293e-04,1.122196615210768328e-01,1.684490017183861155e-01
3.200000000000000622e-01,4.849553633345851504e-04,1.054833466162377886e-01,1.314711023859508887e-01
3.400000000000000799e-01,1.428652563545323344e-03,9.419470940078006338e-02,9.218040817365014128e-02
3.600000000000000977e-01,2.537948149647631900e-03,7.684329743065455853e-02,4.611992062348124755e-02
3.800000000000000044e-01,1.064504395988331506e-03,6.076986243718842523e-02,1.215928666300651086e-02
4.000000000000000222e-01,-6.971720271313269421e-04,4.128961047314279320e-02,5.933366046281431626e-03
4.200000000000000400e-01,-1.419621550158151491e-03,9.173961653187746521e-03,3.051128969651218520e-02
4.400000000000000577e-01,-1.251139123526571854e-03,-2.350636252660307998e-02,5.980761108925558567e-02
4.600000000000000755e-01,-2.441690784216483251e-03,-5.467304492560602636e-02,9.158346187145686990e-02
4.800000000000000933e-01,-3.327822908613645506e-03,-8.003338314491251215e-02,1.231023808287469851e-01
5.000000000000001110e-01,-5.056823840909519321e-03,-9.650215471206720352e-02,1.489102041343290106e-01
5.200000000000001288e-01,-4.971745697054138005e-03,-1.115073065847754924e-01,1.729864148479889896e-01
5.400000000000000355e-01,-6.017204632999857347e-03,-1.206860248009077319e-01,1.878327922686243434e-01
5.600000000000000533e-01,-6.047040783957366092e-03,-1.379657150869257887e-01,2.164100094021659815e-01
5.800000000000000711e-01,-7.898888785345951208e-03,-1.501351221168893135e-01,2.367636300804335237e-01
6.000000000000000888e-01,-8.035751586585555134e-03,-1.608458919022696665e-01,2.580149329927441948e-01
6.200000000000001066e-01,-1.020440445931762585e-02,-1.694106620981744304e-01,2.785953262766088234e-01
6.400000000000001243e-01,-1.015921123764296913e-02,-1.746528291715723769e-01,2.971905722312778164e-01
6.600000000000000311e-01,-1.011575628127835309e-02,-1.779365136951415183e-01,3.111082708846558686e-01
6.800000000000000488e-01,-1.038054047025746204e-02,-1.784579294335258415e-01,3.199481317309896822e-01
7.000000000000000666e-01,-1.032401466184770626e-02,-1.758267464862054430e-01,3.240080468989849360e-01
