0.000000000000000000e+00,1.975000264402763106e-01,6.100000000000000000e+01
2.000000000000000042e-02,1.908273087437461213e-01,6.084433002229880572e+01
4.000000000000000083e-02,1.819228490246627139e-01,6.015861802575107475e+01
5.999999999999999778e-02,1.716039538419054378e-01,6.000000000000000000e+01
8.000000000000000167e-02,1.608926358991247807e-01,6.088158089033658626e+01
1.000000000000000056e-01,1.484636292493710652e-01,6.100000000000000000e+01
1.199999999999999956e-01,1.354887056907280174e-01,6.053307709497207156e+01
1.400000000000000133e-01,1.220173796560405921e-01,6.000000000000000000e+01
1.600000000000000033e-01,1.084974404175016588e-01,6.010235741444867585e+01
1.799999999999999933e-01,9.484382203712951598e-02,6.100000000000000000e+01
2.000000000000000111e-01,8.247774163784812873e-02,6.000000000000000000e+01
2.200000000000000011e-01,7.305583502305365573e-02,6.010824667472792981e+01
2.399999999999999911e-01,6.615292147756828001e-02,6.062576096302666429e+01
2.600000000000000089e-01,6.341960597731180482e-02,6.100000000000000000e+01
2.800000000000000266e-01,6.618861410243674637e-02,6.000000000000000000e+01
2.999999999999999889e-01,7.290180896697957824e-02,6.000000000000000000e+01
3.200000000000000067e-01,8.186688056825627835e-02,6.000000000000000000e+01
3.400000000000000244e-01,9.337318527933438639e-02,6.000000000000000000e+01
3.599999999999999867e-01,1.056087625424628890e-01,6.000000000000000000e+01
3.800000000000000044e-01,1.179708465299149217e-01,6.010388727354059313e+01
4.000000000000000222e-01,1.296715193701835356e-01,6.030460166227450003e+01
4.199999999999999845e-01,1.400565971012665833e-01,6.000000000000000000e+01
4.400000000000000022e-01,1.497679038431076748e-01,6.000000000000000000e+01
4.600000000000000200e-01,1.587525739389046842e-01,6.000000000000000000e+01
4.799999999999999822e-01,1.652698069669576164e-01,6.000000000000000000e+01
5.000000000000000000e-01,1.707392522266150681e-01,6.000000000000000000e+01
5.200000000000000178e-01,1.749109852271061583e-01,6.000000000000000000e+01
5.400000000000000355e-01,1.772841947466263779e-01,6.000000000000000000e+01
5.600000000000000533e-01,1.781200062301442621e-01,6.000000000000000000e+01
5.799999999999999600e-01,1.778631669221213685e-01,6.059006280530359589e+01
5.999999999999999778e-01,1.759284216106344612e-01,6.034495609338190292e+01
6.199999999999999956e-01,1.724486798416323408e-01,6.000000000000000000e+01
6.400000000000000133e-01,1.674573837228466588e-01,6.000000000000000000e+01
6.600000000000000311e-01,1.611759766073539157e-01,6.000000000000000000e+01
6.800000000000000488e-01,1.544544048454501717e-01,6.000000000000000000e+01
7.000000000000000666e-01,1.464831298971652207e-01,6.042510664229133965e+01
7.199999999999999734e-01,1.375744500196070252e-01,6.000000000000000000e+01
7.399999999999999911e-01,1.282367490342750938e-01,6.000000000000000000e+01
7.600000000000000089e-01,1.179398989819854526e-01,6.028074366720893096e+01
7.800000000000000266e-01,1.079911262448932374e-01,6.061169477234398784e+01
8.000000000000000444e-01,9.808096147668618481e-02,6.000000000000000000e+01
8.200000000000000622e-01,8.969655627291928113e-02,6.000000000000000000e+01
8.399999999999999689e-01,8.216384595112465050e-02,6.000000000000000000e+01
8.599999999999999867e-01,7.704246653528211419e-02,6.019402500548367385e+01
8.800000000000000044e-01,7.470602507185813979e-02,6.000000000000000000e+01
9.000000000000000222e-01,7.497629188760769614e-02,6.003109170305674525e+01
9.200000000000000400e-01,7.864832446145050837e-02,6.000000000000000000e+01
9.400000000000000577e-01,8.456793473036099129e-02,6.000000000000000000e+01
9.599999999999999645e-01,9.204261309721857576e-02,6.000000000000000000e+01
9.799999999999999822e-01,1.007136696542393212e-01,6.000000000000000000e+01
1.000000000000000000e+00,1.092754493005868299e-01,6.000000000000000000e+01
1.020000000000000018e+00,1.181108222848114425e-01,6.000000000000000000e+01
1.040000000000000036e+00,1.261337607248174397e-01,6.000000000000000000e+01
1.060000000000000053e+00,1.337670526572859453e-01,6.000000000000000000e+01
1.080000000000000071e+00,1.400973717505615279e-01,6.000000000000000000e+01
1.100000000000000089e+00,1.458276315609794149e-01,6.000000000000000000e+01
1.120000000000000107e+00,1.502311383769098785e-01,6.000000000000000000e+01
1.140000000000000124e+00,1.529508549948476737e-01,6.000000000000000000e+01
1.159999999999999920e+00,1.547245841535086486e-01,6.000000000000000000e+01
1.179999999999999938e+00,1.552530939595147541e-01,6.000000000000000000e+01
1.199999999999999956e+00,1.542239885240366537e-01,6.000000000000000000e+01
1.219999999999999973e+00,1.523787272913210422e-01,6.000000000000000000e+01
1.239999999999999991e+00,1.492755054211214460e-01,6.000000000000000000e+01
1.260000000000000009e+00,1.454673450275280056e-01,6.000000000000000000e+01
1.280000000000000027e+00,1.403592420915361627e-01,6.000000000000000000e+01
1.300000000000000044e+00,1.342122318792852431e-01,6.000000000000000000e+01
1.320000000000000062e+00,1.286299664308281354e-01,6.000000000000000000e+01
1.340000000000000080e+00,1.211732746820343709e-01,6.000000000000000000e+01
1.360000000000000098e+00,1.141747529983843934e-01,6.000000000000000000e+01
1.380000000000000115e+00,1.068632966065262979e-01,6.000000000000000000e+01
1.400000000000000133e+00,1.000589118270320405e-01,6.000000000000000000e+01
1.419999999999999929e+00,9.369207414936239764e-02,6.000000000000000000e+01
1.439999999999999947e+00,8.849502487381134819e-02,6.000000000000000000e+01
1.459999999999999964e+00,8.531163537044543499e-02,6.000000000000000000e+01
1.479999999999999982e+00,8.374833788788697830e-02,6.000000000000000000e+01
